Region;Year;territory_code;population;log_population;area_km2;density;log_density;gdp;log_gdp;gdp_per_capita;log_gdp_per_capita;tourism_arrivals;log_tourism_arrivals;tourism_nightspent;log_tourism_nightspent;HPI_average;log_HPI_average;Observation_Disp_Income;log_Observation_Disp_Income;Observation_Average_Monthly_Exp;log_Observation_Average_Monthly_Exp;Observation_CPI_housing;log_Observation_CPI_housing;Observation_Income_Percentage
Friuli-Venezia Giulia;2023;ITD4;1194248.0;13.993027256559577;7933.2959;150.53617248790633;5.014203404066648;40228.8;10.60233843601275;33685.465665422926;10.424821737417448;1311833;14.08693595379918;4053252.0;15.215030079843391;980.3267254038178;6.887885909370633;26861.3;10.198441868012507;316.0;5.755742213586912;147.9;4.996536369716754;10.1
Friuli-Venezia Giulia;2024;ITD4;1194616.0;13.993335352795203;7933.2959;150.58255926140356;5.014511500302274;;;;;1312674;14.087576836089672;4099295.0;15.226325565669718;907.6270781105688;6.810833587311417;;;287.0;5.659482215759621;140.1;4.942356453342962;8.8
Lazio;2011;ITE4;5563046.0;15.531656357942891;17231.8324;322.8354286918436;5.777142684685013;214601.4;12.276537632922599;38576.24042655768;10.560391832943983;5544540;15.528324217705954;19803029.0;16.801345463762527;1707.8864826394183;7.443011909984901;105757.5;11.568904016379495;346.0;5.846438775057725;;;13.0
Lazio;2012;ITE4;5605706.0;15.539295565521442;17231.8324;325.3110795111958;5.784781892263565;205355.0;12.232495467761279;36633.2090908799;10.50871046020411;5367501;15.49587299504153;18794279.0;16.74906307297831;1700.3385577467238;7.438582661831977;101058.4;11.523453846541665;333.0;5.808142489980444;;;12.6
Lazio;2013;ITE4;5678764.0;15.55224416138399;17231.8324;329.55079112770386;5.7977304881261125;200781.4;12.209972033027263;35356.53180868231;10.473238429607548;5122623;15.449177170519945;17849715.0;16.697498099675904;1658.2554168040715;7.413521374978996;101299.0;11.525831818519737;354.0;5.869296913133774;;;13.8
Lazio;2014;ITE4;5723955.0;15.560170557992356;17231.8324;332.1733212771963;5.8056568847344785;199392.9;12.203032529055475;34834.812642657045;10.458372529027395;5194154;15.463044320360977;17751507.0;16.691980971690228;1562.9886129455856;7.354355045011435;102880.4;11.54132242748877;334.0;5.811140992976701;;;13.3
Lazio;2015;ITE4;5744899.0;15.563822888605667;17231.8324;333.388746283303;5.80930921534779;198911.9;12.200617292112206;34624.08999705652;10.452304961470812;5670523;15.550791911309007;19267053.0;16.773907096676574;1506.426238738739;7.317495395366194;104459.5;11.556554715457677;326.0;5.786897381366708;;;13.5
Lazio;2016;ITE4;5761508.0;15.566709803962535;17231.7228;334.3547285939396;5.812202491046728;204716.7;12.229382351125789;35531.791329631065;10.478183105127528;6009480;15.608848780305543;19969432.0;16.809713262323502;1466.7453157529494;7.290801154177518;105404.8;11.565563454849412;336.0;5.817111159963204;97.8;4.582924577040772;13.5
Lazio;2017;ITE4;5774092.0;15.568891572573058;17231.7228;335.0850096079772;5.81438425965725;206412.1;12.23762993490223;35747.97561244261;10.484248920293448;6345132;15.663198462696736;20659875.0;16.843703971298645;1430.5077841003315;7.265784753999534;106963.3;11.58024106395509;308.0;5.730099782973574;98.9;4.594109238628667;11.7
Lazio;2018;ITE4;5774606.0;15.568980586936467;17231.7228;335.1148383143675;5.81447327402066;206865.6;12.23982458601466;35823.32716725609;10.486354557042466;6748834;15.724880307186572;21481275.0;16.88269218338525;1405.6874641067016;7.248281760397053;109180.2;11.600755007171404;316.0;5.755742213586912;101.3;4.618086411254637;11.7
Lazio;2019;ITE4;5773076.0;15.568715598688792;17231.7227;335.0260505294692;5.814208291576233;208455.9;12.247482787058065;36108.28958427016;10.494277746333548;6876471;15.743616142266319;21721565.0;16.893816103841285;1381.7430875653658;7.231101088034216;110016.8;11.608388360385659;316.0;5.755742213586912;102.8;4.632785353021065;11.7
Lazio;2020;ITE4;5755700.0;15.565701226103677;17231.7227;334.01767775661807;5.811193918991118;190931.9;12.159672098949045;33172.66362041107;10.409481430809643;3518882;15.073653883488022;12673097.0;16.354991958102612;1363.3983068846137;7.2177356170947125;107028.6;11.580851367448137;278.0;5.627621113690637;98.7;4.592084946439436;10.0
Lazio;2021;ITE4;5730399.0;15.561295719774476;17239.3387;332.4024836289109;5.806346534761174;202107.1;12.216553033897835;35269.28927636627;10.470767872087634;4745296;15.372664369534686;16446394.0;16.615616801419247;1332.58726899384;7.194877646573752;112631.1;11.631873155486105;311.0;5.739792912179234;105.1;4.6549122778829055;11.4
Lazio;2022;ITE4;5714882.0;15.558584207578814;17239.3387;331.5023910980994;5.803635022565513;213681.9;12.272243739545134;37390.43080854513;10.529170089930593;6237446;15.646081361689808;20745927.0;16.847860496217116;1323.8980522310503;7.188335733706824;119294.6;11.689351343021325;322.0;5.7745515455444085;136.7;4.917788743729904;11.6
Lazio;2023;ITE4;5720536.0;15.559573065259526;17239.3387;331.8303619152166;5.804623880246225;215144.6;12.279065639183464;37609.16809194104;10.535003131888214;6626427;15.70657630286854;21383594.0;16.87813455046278;1315.6671779141109;7.182099175578988;125633.4;11.741123421231709;322.0;5.7745515455444085;139.9;4.940927881671436;11.1
Lazio;2024;ITE4;5714745.0;15.558560234793;17239.3387;331.49444415753607;5.803611049779698;;;;;6572487;15.698402857645837;21234218.0;16.871124495056595;1303.6074264448498;7.1728906438211055;;;324.0;5.780743515792329;132.2;4.884315927417586;10.7
Liguria;2011;ITC3;1592593.0;14.280874063467428;5416.1343;294.04606898318605;5.683736452284675;53369.3;10.884990953259214;33510.94724138559;10.41962744775606;1533641;14.243155204837171;5317910.0;15.486590926986386;2372.059190009734;7.771513713436016;30238.5;10.316871225888589;339.0;5.82600010738045;;;13.7
Liguria;2012;ITC3;1590096.0;14.279304949732266;5416.1343;293.58503905636167;5.682167338549513;51425.1;10.847881659098752;32340.8775319226;10.384087267330761;1496941;14.218934250467438;5011428.0;15.427231462387851;2346.654170832568;7.760745835540497;29273.8;10.284448197019461;341.0;5.831882477283517;;;13.8
Liguria;2013;ITC3;1587322.0;14.277558877478144;5416.1343;293.0728656414595;5.680421266295391;49761.1;10.814988833278049;31349.08985070452;10.35294051376418;1464373;14.196937722472885;4828582.0;15.39006340074465;2279.8800121506683;7.73187809431397;29090.9;10.27818068947749;350.0;5.857933154483459;;;14.2
Liguria;2014;ITC3;1580322.0;14.27313918170762;5416.1343;291.7804309246911;5.6760015705248685;50059.0;10.820957588757476;31676.45581090436;10.36332896501413;1518816;14.233441641916901;4949526.0;15.414802372384067;2234.3618038086324;7.711710919877187;29217.1;10.282509433288338;358.0;5.8805329864007;;;15.2
Liguria;2015;ITC3;1569427.0;14.266221142554539;5416.1343;289.7688486048066;5.669083531371786;49986.7;10.819512249026008;31850.28676070948;10.368801664435743;1556945;14.258236125850534;5031343.0;15.431197504450225;2226.294843049327;7.708093977264264;29188.2;10.281519796993047;340.0;5.8289456176102075;;;14.2
Liguria;2016;ITC3;1557742.0;14.25874789478102;5416.1343;287.6114057954582;5.661610283598267;50212.4;10.824017287129582;32234.09268030264;10.380779950312837;1578225;14.271811355774934;4929728.0;15.410794372083027;2206.684509079774;7.6992464459159535;29565.0;10.29434650825493;356.0;5.87493073085203;98.5;4.590056548178043;14.1
Liguria;2017;ITC3;1551379.0;14.254654770786408;5416.1343;286.43658263791576;5.657517159603654;50872.1;10.837069918663191;32791.535788482375;10.39792570584106;1656452;14.320188523544028;5057116.0;15.436306918300124;2178.8058035714284;7.686532209160933;30563.6;10.32756503738958;333.0;5.808142489980444;101.3;4.618086411254637;12.9
Liguria;2018;ITC3;1541541.0;14.248293123424633;5416.1343;284.62015796026327;5.651155512241879;50496.5;10.829659305930921;32757.15663741672;10.396876740470564;1704086;14.348539454581424;5138477.0;15.452267290022846;2145.3794642857147;7.671071722142927;30337.2;10.320129961234418;335.0;5.814130531825066;103.2;4.636668853047462;12.7
Liguria;2019;ITC3;1532980.0;14.24272411145443;5416.152;283.0385853277382;5.64558323226352;50552.1;10.830759766612436;32976.35976986001;10.40354621312228;1741306;14.370145964363026;5172696.0;15.458904580585713;2124.4991100667903;7.661291340664118;30534.3;10.32660592088161;333.0;5.808142489980444;104.5;4.6491870714048655;12.8
Liguria;2020;ITC3;1524826.0;14.23739086315328;5416.152;281.5330884362182;5.640249983962369;44959.6;10.713519587730843;29485.069116082752;10.291639282541837;936807;13.75023256348367;3238543.0;14.990634095269005;2115.4269816115584;7.657011953663494;29319.2;10.285997870498738;319.0;5.765191102784844;98.6;4.591071261608589;11.7
Liguria;2021;ITC3;1518495.0;14.233230270739437;5417.6165;280.2883888145276;5.635819033176198;48537.4;10.790089913775116;31964.148713034945;10.372370200999953;1288421;14.068927995592285;4073470.0;15.2200057740316;2099.632516703786;7.649517616352804;30752.4;10.333723318969504;343.0;5.8377304471659395;105.8;4.661550519424199;12.9
Liguria;2022;ITC3;1509227.0;14.227108157185256;5417.6165;278.577673410438;5.629696919622017;50256.8;10.824901140149024;33299.695804541;10.413303540928043;1621137;14.298638312877591;4781872.0;15.380342659599085;2099.4929267486023;7.649451131101475;33011.3;10.40460520607724;337.0;5.820082930352362;138.8;4.933034048072704;12.8
Liguria;2023;ITC3;1507636.0;14.22605341910302;5417.6165;278.284001829956;5.62864218153978;51110.7;10.841749147618449;33901.22018842745;10.431206286479703;1675644;14.331708126960667;4844884.0;15.393433860811921;2098.971078976641;7.649202541248644;34813.9;10.457772011300877;375.0;5.926926025970411;150.8;5.015954455573856;13.0
Liguria;2024;ITC3;1509140.0;14.22705051011979;5417.6165;278.5616146879352;5.629639272556552;;;;;1677295;14.332692934697064;4816944.0;15.387650260051736;2122.063164251208;7.660144085107548;;;343.0;5.8377304471659395;141.0;4.948759890378168;11.0
Lombardia;2011;ITC4;9746113.0;16.092379096818682;23863.0977;408.4177638010509;6.012290581429429;402677.0;12.905890030731173;41316.676709986845;10.629021491876767;12290536;16.32434009328446;45512293.0;17.633493023254438;1354.8364079001565;7.211435993848079;209280.0;12.251428347250972;391.0;5.968707559985366;;;13.5
Lombardia;2012;ITC4;9811011.0;16.0990158843354;23863.0975;411.1373638732357;6.018927377327289;390277.3;12.87461279108788;39779.519154549926;10.591107464716755;12247807;16.32085745852078;44268722.0;17.605788935983515;1330.2426039626584;7.193116613575782;202791.3;12.219932650370675;368.0;5.908082938168931;;;12.8
Lombardia;2013;ITC4;9877541.0;16.105774152106953;23863.0976;413.92534890357234;6.025685640908273;382129.3;12.853514311992106;38686.68325446586;10.563250717849424;12042609;16.30396166872228;43536902.0;17.58911945827639;1302.993809483566;7.172419826141622;203693.7;12.22437267390157;388.0;5.961005339623274;;;13.7
Lombardia;2014;ITC4;9929769.0;16.111047772910894;23863.0975;416.1140019647492;6.030959265902782;384761.1;12.86037790118751;38748.24278389558;10.564840686240892;12219608;16.318552432633457;43156494.0;17.580343462431863;1305.461175242037;7.174311648318971;205361.5;12.232527119764548;387.0;5.958424693029782;;;13.5
Lombardia;2015;ITC4;9954769.0;16.113562290791318;23863.0976;417.1616429209928;6.0334737795926365;389042.7;12.87144438521398;39081.03744044688;10.573392652386936;12740004;16.360257522079984;44980280.0;17.621734729464954;1303.9301034824089;7.173138139426061;208520.4;12.247792157161422;383.0;5.948034989180646;;;13.2
Lombardia;2016;ITC4;9958447.0;16.11393169370864;23863.0975;417.3157738638079;6.033843186700528;395615.9;12.888199070036258;39726.66621612787;10.589777934291893;13130126;16.390419842577185;46166403.0;17.647762883715913;1307.953595902122;7.176219054248765;211028.1;12.259746578946604;371.0;5.916202062607435;98.5;4.590056548178043;13.0
Lombardia;2017;ITC4;9970419.0;16.115133167133184;23863.0975;417.8174690020858;6.035044660125075;403930.1;12.908997122171654;40512.85106473459;10.609374513002743;13426025;16.412705545537793;46606052.0;17.65724096190797;1308.3148021510278;7.176495177487092;217660.4;12.290691328976932;338.0;5.823045895483019;99.9;4.604169685654508;11.5
Lombardia;2018;ITC4;9986962.0;16.116791000271604;23863.0975;418.5107151324341;6.036702493263492;410264.4;12.924557108884773;41080.000104135775;10.623276666577445;13607229;16.426111753604395;46729360.0;17.659883218884126;1316.032349235732;7.182376693069261;218417.8;12.294165021363295;353.0;5.8664680569332965;102.5;4.629862798578463;11.7
Lombardia;2019;ITC4;10010833.0;16.119178364612296;23863.0974;419.5110480502837;6.039089861794756;410719.4;12.92566553525466;41027.49491475884;10.621997728606638;13802465;16.440357757364616;46766901.0;17.660686267083403;1323.8442478792554;7.188295092023681;220999.2;12.305914360583836;365.0;5.8998973535824915;103.5;4.639571612705423;12.2
Lombardia;2020;ITC4;10027602.0;16.120852048601535;23863.0973;420.2137666345601;6.040763549974567;380035.5;12.848019948391725;37898.94134210752;10.542678457754464;8816229;15.992104785536569;32586972.0;17.299423134560985;1323.9932150628626;7.1884076119089455;217077.3;12.288008790289046;352.0;5.863631175598097;100.5;4.61015772749913;11.2
Lombardia;2021;ITC4;9981554.0;16.116249347588727;23863.0918;418.2841889750431;6.036161079443182;419993.6;12.947994752048212;42076.97518843258;10.64725596242376;11499634;16.257825766740062;42203335.0;17.558009804319678;1324.550199911151;7.18882820902157;228536.1;12.339449463708682;380.0;5.940171252720432;107.4;4.676560182074764;12.1
Lombardia;2022;ITC4;9943004.0;16.1123797462552;23863.0918;416.66872353900095;6.032291478109655;437951.5;12.989863452633891;44046.19569699459;10.692994264342964;13590141;16.42485516134944;46834300.0;17.662126398426345;1346.2555506216695;7.205082351486552;243314.2;12.402108891227966;400.0;5.991464547107982;144.6;4.973971309724664;11.9
Lombardia;2023;ITC4;9976509.0;16.1157437874943;23863.0918;418.0727746267984;6.035655519348753;441407.3;12.997723310955285;44244.66514288716;10.697490081425261;13784722;16.43907143538866;45749934.0;17.638700907061814;1371.530986228343;7.223682903070558;256325.8;12.454204570571166;398.0;5.986452005284438;151.2;5.018603463745433;11.5
Lombardia;2024;ITC4;10012054.0;16.119300325047025;23863.0919;419.56231162148777;6.039212052710907;;;;;13730107;16.435101570867467;45304398.0;17.628914671833428;1403.8569522170403;7.246978693509738;;;380.0;5.940171252720432;144.1;4.970507503005476;10.4
Marche;2011;ITE3;1549616.0;14.253517716266844;9401.1839;164.83200589236426;5.104926809130871;43944.2;10.690675926259141;28358.12227029148;10.252668767956573;1539475;14.246952007176189;5636289.0;15.544736428187836;1289.9253232298206;7.1623396067109555;26512.7;10.18537914245599;313.0;5.746203190540153;;;11.8
Marche;2012;ITE3;1550010.0;14.253771940487521;9401.1839;164.873915507599;5.105181033351548;42311.6;10.652816559118223;27297.630337868788;10.214555176594976;1491991;14.215622027556067;5415679.0;15.504808822984694;1270.0045303209004;7.1467757466280855;25803.8;10.158277046885775;308.0;5.730099782973574;;;11.6
Marche;2013;ITE3;1551668.0;14.254841039315911;9401.1839;165.0502762742467;5.106250132179938;41301.6;10.628656519118811;26617.549630462185;10.189326037767174;1472683;14.202596465223984;4656618.0;15.353799991544067;1258.1664332399623;7.137410728382314;26005.7;10.166071023745296;308.0;5.730099782973574;;;11.9
Marche;2014;ITE3;1549478.0;14.253428657980717;9401.1838;164.81732864322893;5.104837761481702;42002.6;10.645486800111389;27107.580746548192;10.207568700094946;1534604;14.243782925264727;4727400.0;15.368885926461834;1248.7750471113231;7.129918387508415;26031.3;10.167054939115715;293.0;5.680172609017068;;;11.2
Marche;2015;ITE3;1545869.0;14.251096769739826;9401.1838;164.4334408183786;5.102505873240811;41709.8;10.638491392166308;26981.458325382035;10.202905180390756;1683488;14.336378389550735;5026689.0;15.430272074836926;1195.978705978706;7.086720129986447;26269.7;10.176171462743804;295.0;5.68697535633982;;;11.4
Marche;2016;ITE3;1538442.0;14.246280773976082;9401.1839;163.64343218517405;5.09768986684011;41939.0;10.643971460585572;27260.69621084188;10.213201244573764;1508069;14.226340582471435;4530859.0;15.326422104206783;1008.734631147541;6.916451983926625;26802.8;10.196261638653482;303.0;5.713732805509369;99.0;4.59511985013459;11.5
Marche;2017;ITE3;1532460.0;14.242384845309937;9401.1839;163.00712934676238;5.093793938173965;42662.6;10.66107793719112;27839.291074481556;10.234203649845456;1587791;14.277854300036907;4686494.0;15.360195312894733;986.6667241986138;6.8943323169594;27188.7;10.210556724788024;269.0;5.594711379601839;101.1;4.616110126026426;10.0
Marche;2018;ITE3;1526331.0;14.238377374251893;9401.1839;162.35519017982406;5.089786467115921;42873.0;10.665997536149904;28088.926975865656;10.243130719862284;1618306;14.296890481092493;5218756.0;15.46776961728124;1012.0901978892912;6.919772974224817;27683.2;10.228581009986055;277.0;5.6240175061873385;103.9;4.6434288981051814;10.0
Marche;2019;ITE3;1520321.0;14.23443205473674;9401.1839;161.7159089931216;5.0858411476007666;43152.3;10.672490997524422;28383.676868240327;10.253569500751956;1662787;14.324005668191978;5476367.0;15.51595248286718;1018.3620576041296;6.92595078967967;27702.9;10.229292379836279;286.0;5.655991810819852;105.9;4.662495252607361;10.3
Marche;2020;ITE3;1512672.0;14.229388181429881;9401.1839;160.9022880618259;5.080797274293909;39248.7;10.577673601642934;25946.60309703624;10.163795978177326;877092;13.684367168931054;3454220.0;15.055107229927883;1011.164601583128;6.918858016434058;26814.5;10.196698064963114;291.0;5.673323267171493;102.4;4.628886712605407;9.7
Marche;2021;ITE3;1498236.0;14.219798974041833;9346.0194;160.30739247128037;5.077093175029283;42528.3;10.657925015664164;28385.581443777883;10.253636599586605;1197191;13.995488537391495;4249408.0;15.262290237080625;1050.299834574028;6.956830959125173;28273.9;10.249694396602445;312.0;5.7430031878094825;109.2;4.693181063310805;10.6
Marche;2022;ITE3;1487150.0;14.21237209459827;9346.0194;159.1212190293549;5.06966629558572;44340.0;10.699642483170303;29815.418753992537;10.302780946536306;1546865;14.251740860071832;5111162.0;15.446937333589323;1082.6257902492955;6.987144656589098;29999.4;10.30893266044429;305.0;5.720311776607412;145.3;4.9788005705762375;10.5
Marche;2023;ITE3;1484298.0;14.210452491175447;9346.0194;158.81606237624547;5.067746692162896;44406.8;10.701147889846723;29917.71194194158;10.30620595663555;1661157;14.323024905501235;5345008.0;15.491673599166075;1091.5455870108244;6.995349940588138;31504.6;10.35788884589816;318.0;5.762051382780177;152.1;5.024538199265247;10.0
Marche;2024;ITE3;1482746.0;14.209406332007232;9346.0194;158.65000237427284;5.066700532994681;;;;;1695177;14.34329771812356;5101471.0;15.445039487478772;1114.275811648703;7.015959976600947;;;303.0;5.713732805509369;145.9;4.98292145552874;9.2
Molise;2011;ITF2;314816.0;12.659743620155012;4460.4373;70.57962680026912;4.256741530620069;7191.9;8.880710671716637;22844.7728196788;10.0364776095259;812521;13.60789703900587;2359436.0;14.673933165389945;716.3924206583876;6.574228090368429;4587.1;8.431003295100764;228.0;5.429345628954441;;;10.8
Molise;2012;ITF2;313916.0;12.656880713178056;4460.4373;70.37785286209494;4.253878623643113;6901.4;8.839479568554948;21984.862192433644;9.998109413341167;820623;13.617819086869433;2301092.0;14.648894350834473;721.698049063824;6.5816068368236715;4411.8;8.392038048430232;220.0;5.393627546352362;;;10.7
Molise;2013;ITF2;313408.0;12.65526113506199;4460.4373;70.26396268365885;4.252259045527047;6427.9;8.768403169797999;20509.687053297937;9.928652592700283;728565;13.498832125070901;2079671.0;14.547720266089897;724.6309963099632;6.585662554678222;4349.9;8.377908135312742;245.0;5.501258210544727;;;12.5
Molise;2014;ITF2;312897.0;12.653629341883303;4460.4373;70.14939992542884;4.25062725234836;6362.9;8.758239527251996;20335.44584959268;9.92012074333297;737708;13.511303361330334;2045602.0;14.531202680666889;726.1128699013595;6.587705470924561;4311.0;8.368925174747135;211.0;5.351858133476067;;;11.7
Molise;2015;ITF2;311398.0;12.648827115753832;4460.4373;69.81333422173651;4.245825026218888;6488.2;8.7777404214607;20835.71506560736;9.944423863671144;820340;13.617474167449794;2194152.0;14.601306197271722;718.4576612903226;6.577106777255805;4372.1;8.38299872186193;218.0;5.384495062789089;;;10.9
Molise;2016;ITF2;310026.0;12.644411443912098;4460.4373;69.50574106265321;4.241409354377155;6555.5;8.788059670939457;21145.000741873264;9.959158784991633;219613;12.299622185408154;711406.0;13.474998572534583;716.4012096774193;6.574240358735409;4364.9;8.38135055850383;247.0;5.5093883366279774;;;12.4
Molise;2017;ITF2;308400.0;12.639152920671311;4460.4373;69.14120281435186;4.236150831136369;6677.4;8.806483969207434;21651.75097276265;9.982841606500397;237925;12.379710776940545;773990.0;13.559314232591761;714.9395161290322;6.572197946289305;4388.1;8.386651610561152;215.0;5.3706380281276624;;;10.4
Molise;2018;ITF2;306564.0;12.63318182169621;4460.4373;68.72958398047653;4.230179732161266;6776.7;8.821245536781339;22105.335264414607;10.003574273049404;251630;12.435715033584213;780090.0;13.567164576624867;712.4506170824083;6.5687106003827775;4448.0;8.400209835930418;240.0;5.480638923341991;;;10.5
Molise;2019;ITF2;303790.0;12.62409195220969;4460.4373;68.10767186437079;4.221089862674747;6857.7;8.833127387534113;22573.817439678725;10.024545993288697;259643;12.467062889540674;794075.0;13.584933194206643;700.8571428571429;6.5523040757631215;4479.5;8.407266712037632;221.0;5.3981627015177525;;;10.9
Molise;2020;ITF2;300516.0;12.613256276132303;4460.4373;67.37366311594606;4.21025418659736;6237.0;8.738254576526122;20754.30259952881;9.940508858358095;121311;11.706112775074489;429786.0;12.971042689370124;690.7551020408164;6.537785350009786;4444.3;8.399377655231717;231.0;5.442417710521793;;;10.3
Molise;2021;ITF2;294294.0;12.592334546653902;4460.563;65.97687332294151;4.189304276422674;6703.0;8.810310466357958;22776.54318470645;10.03348647766833;177785;12.088330234048618;607559.0;13.317204568822627;690.894925981549;6.537987751397075;4641.4;8.442771323848659;249.0;5.517452896464707;;;10.9
Molise;2022;ITF2;292150.0;12.585022647982584;4460.563;65.49621650899225;4.181992377751355;6924.5;8.842821126282772;23701.865480061613;10.073309036264464;236581;12.374045922990787;764150.0;13.546519383955982;685.0869565217391;6.529545774032896;4943.5;8.505828861337188;256.0;5.545177444479562;;;11.3
Molise;2023;ITF2;290636.0;12.57982690406985;4460.563;65.15679747152994;4.176796633838622;7006.4;8.854579296047135;24107.13056882148;10.090262949941557;257141;12.457379851562777;838714.0;13.639625045333483;673.8318777292576;6.512980640226249;5163.9;8.54944738694557;260.0;5.560681631015528;156.2;5.051137237405586;10.4
Molise;2024;ITF2;289224.0;12.574956753375337;4460.563;64.84024550264171;4.171926483144109;;;;;261388;12.473761172462051;860689.0;13.665488510260788;668.7192834458118;6.50536436585936;;;252.0;5.529429087511423;143.9;4.969118613893322;9.5
Piemonte;2011;ITC1;4410887.0;15.299586360985188;25386.697;173.74796729168824;5.157605785335824;139833.2;11.848205562704743;31701.83230719808;10.364129759683829;5245637;15.472907241437248;18947271.0;16.757170468568106;1102.8424732307126;7.005646192400301;85934.3;11.3613383297861;347.0;5.849324779946859;;;12.9
Piemonte;2012;ITC1;4416745.0;15.300913557420174;25386.697;173.97871806639515;5.15893298177081;132774.0;11.79640371372392;30061.5045695416;10.31100071426802;4733233;15.370119036495618;16677890.0;16.629594448092266;1070.4978377580378;6.975879088184669;82633.5;11.322170446295454;352.0;5.863631175598097;;;13.1
Piemonte;2013;ITC1;4425816.0;15.302965226202987;25386.697;174.3360311898787;5.160984650553623;132507.3;11.7943930172304;29939.63147134901;10.306938348991686;4637034;15.349585495673653;16085933.0;16.593455721324958;1051.760439751673;6.958220648498546;82511.5;11.320692956547735;362.0;5.8916442118257715;;;13.7
Piemonte;2014;ITC1;4420924.0;15.301859281979777;25386.697;174.14333184029414;5.159878706330413;131140.5;11.784024546529574;29663.595212222604;10.297675822514071;4873380;15.39929829949534;16861835.0;16.640563342100787;1048.6018147019363;6.955212950731953;83035.9;11.32702832338503;354.0;5.869296913133774;;;14.4
Piemonte;2015;ITC1;4403562.0;15.297924316837856;25386.697;173.4594303465315;5.155943741188491;132573.6;11.79489324188923;30105.99146781628;10.312479483015649;4919308;15.408678428169791;16932238.0;16.644729936749062;1019.1204743908332;6.926695254292075;83333.6;11.330607108171154;348.0;5.8522024797744745;;;13.8
Piemonte;2016;ITC1;4384226.0;15.293523657376166;25386.6972;172.69777023219862;5.151543073848661;134131.6;11.806576686550851;30594.134517700502;10.328563587138959;5049113;15.434723142260049;17122755.0;16.655918838628367;1000.1277735793764;6.907883044399165;84305.2;11.342198826547799;350.0;5.857933154483459;98.2;4.58700621536042;13.9
Piemonte;2017;ITC1;4370348.0;15.290353197768441;25386.6972;172.15110597372234;5.148372614240936;138049.3;11.83536614671886;31587.713381176967;10.360523506914692;5070239;15.438898514495756;16997123.0;16.648554652404464;991.6054669127116;6.899325313369629;86429.3;11.367082017674202;310.0;5.736572297479192;99.5;4.600157644164547;12.3
Piemonte;2018;ITC1;4349911.0;15.285665943085448;25386.6974;171.34607670551114;5.1436853516798;139084.0;11.84283334613388;31973.987513767523;10.372677961012705;5055682;15.436023317261201;16561560.0;16.622594905383124;985.6484437564689;6.893299743109983;87409.1;11.378354675216755;317.0;5.75890177387728;101.7;4.622027303054514;12.3
Piemonte;2019;ITC1;4328565.0;15.280746636274667;25386.6971;170.50524465429572;5.138766056686231;138296.6;11.837155933113486;31949.757021091285;10.371919854803094;5273804;15.478262481761485;17320008.0;16.66737292299222;975.59796022237;6.8830505755466005;87812.4;11.382957999719517;347.0;5.849324779946859;102.8;4.632785353021065;12.6
Piemonte;2020;ITC1;4311217.0;15.276730788811316;25386.6971;169.82189463315413;5.134750209222879;124757.0;11.734123124263983;28937.768616147136;10.27290289341694;3037126;14.926422231478103;10938997.0;16.207844668853788;964.5885680686614;6.871701656091142;84984.5;11.350224165902958;345.0;5.84354441703136;99.5;4.600157644164547;12.1
Piemonte;2021;ITC1;4274945.0;15.268281794773161;25386.7279;168.3929105333815;5.126300001951621;135915.4;11.819787912335796;31793.48506238092;10.367016675526909;4067341;15.218500026960944;14083285.0;16.460499191140794;947.9961430168116;6.854350433699079;88835.7;11.394543875216076;356.0;5.87493073085203;105.6;4.659658371272161;12.5
Piemonte;2022;ITC1;4256350.0;15.263922543464458;25386.7279;167.6604411866722;5.12194075064292;140806.1;11.855139045631264;33081.4195261198;10.406727060131079;4873626;15.399348776534147;15828932.0;16.577349962746084;946.6973876122572;6.852979493663685;93821.3;11.449147188107066;359.0;5.883322388488279;138.4;4.93014804318357;12.6
Piemonte;2023;ITC1;4251351.0;15.26274737273965;25386.7279;167.46352727087762;5.120765579918111;141165.1;11.857685406351637;33204.762439045844;10.41044859157626;4818684;15.388011419701924;15376449.0;16.54834761111862;957.8541074366912;6.864695477685547;99483.6;11.507748085441094;370.0;5.91350300563827;151.4;5.019925341003349;12.3
Piemonte;2024;ITC1;4251623.0;15.262811350355033;25386.728;167.47424087105674;5.120829553594429;;;;;4763560;15.376505845830058;15187864.0;16.536007245856023;972.8679017362078;6.880248309080464;;;372.0;5.918893854273146;142.4;4.958639998977875;11.4
Puglia;2011;ITF4;4101558.0;15.226877459492822;19540.5182;209.90016528834943;5.346632014288637;78759.3;11.274151644953282;19202.288496225094;9.862784743424733;2633665;14.783886970205273;9328219.0;16.048554664998356;985.4984904706806;6.893147594852059;53745.3;10.892011500306182;253.0;5.53338948872752;;;11.5
Puglia;2012;ITF4;4102797.0;15.22717949420717;19540.5181;209.96357307434957;5.346934054120558;77659.2;11.260085301919181;18928.355460920928;9.848416365676286;2580570;14.763520862728868;8884657.0;15.9998364144363;969.2531205059828;6.8765257960516415;52517.2;10.868896013971932;244.0;5.497168225293202;;;11.4
Puglia;2013;ITF4;4090530.0;15.224185103975735;19540.5182;209.3357994978864;5.343939658771552;74995.1;11.2251780570508;18333.834490885045;9.816503511039338;2537147;14.746550779354534;8558958.0;15.96248901173639;936.423268749882;6.842067584464238;52409.9;10.866850783761574;244.0;5.497168225293202;;;11.8
