FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,ADJUSTMENT,Adjustment (DESC),TYPE_ACCOMMODATION,Type of accommodation,ECON_ACTIVITY_NACE_2007,Economic activity (NACE Rev. 2),COUNTRY_RES_GUESTS,Country of residence of guests,TIME_PERIOD,Observation,OBS_STATUS,Observation status
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITC2,'Valle d"'Aosta / Vallée d"'Aoste',2019,489204,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITC2,'Valle d"'Aosta / Vallée d"'Aoste',2020,295477,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITC2,'Valle d"'Aosta / Vallée d"'Aoste',2021,428180,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITC2,'Valle d"'Aosta / Vallée d"'Aoste',2022,469083,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITC2,'Valle d"'Aosta / Vallée d"'Aoste',2023,465054,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITC2,'Valle d"'Aosta / Vallée d"'Aoste',2024,490998,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITC3,Liguria,2010,5269195,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITC3,Liguria,2011,5317910,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITC3,Liguria,2012,5011428,,
A,Annual,IT,Italy,NI,Nights spent,N,Raw data,ALL,Total collective accommodation establishments,551_553,'Hotels and similar accommodation, holiday and other short-stay accommodation, camping grounds, recreational vehicle parks and trailer parks',ITC3,Liguria,2013,4828582,,
